Date,Country,Confirmed,Recovered,Deaths
2020-04-11,Thailand,2518,1135,35
2020-04-11,Timor-Leste,2,1,0
2020-04-11,Togo,76,25,3
2020-04-11,Trinidad and Tobago,112,12,8
2020-04-11,Tunisia,685,43,28
2020-04-11,Turkey,52167,2965,1101
2020-04-11,US,526396,31270,20463
2020-04-11,Uganda,53,4,0
2020-04-11,Ukraine,2511,79,73
2020-04-11,United Arab Emirates,3736,588,20
2020-04-11,United Kingdom,79874,622,9892
2020-04-11,Uruguay,494,214,7
2020-04-11,Uzbekistan,767,42,4
2020-04-11,Venezuela,175,93,9
2020-04-11,Vietnam,258,144,0
2020-04-11,West Bank and Gaza,268,57,2
2020-04-11,Western Sahara,4,0,0
2020-04-11,Yemen,1,0,0
2020-04-11,Zambia,40,28,2
2020-04-11,Zimbabwe,14,0,3
